,female_id,female_bdate,male_id,male_bdate
28143,207433061,1980,350751862,
28144,207452948,2003,559010829,
28145,207473580,1975,69651910,
28146,207475691,1989,132858019,
28147,207477545,1975,208322733,
28148,207501163,1989,153265776,
28149,207529807,1971,211148671,
28150,207593747,1988,209773354,
28151,207603943,1985,332984677,
28152,207637319,1973,228567705,
28153,207666450,1978,232784005,
28154,207720320,1989,318343352,
28155,207742075,1994,143693133,
28156,207756138,1971,224904820,
28157,207787022,2001,400502109,
28158,207805059,1991,278813181,
28159,207818127,1997,139793181,
28160,207861303,1989,55441811,
28161,207869325,1999,233085426,
28162,207893284,1981,385075438,
28163,207917705,1962,208373155,
28164,207920458,1975,8357238,
28165,207934638,1995,3295981,
28166,207970709,1990,280756856,
28167,207975887,1983,322944565,
28168,207993926,1990,134825066,
28169,207994741,1977,169998082,
28170,208002656,1990,53242937,
28171,208013687,1962,203682755,
28172,208024206,1990,478245014,
28173,208027215,1953,298069233,
28174,208070903,1952,28409316,
28175,208076872,1981,78544914,
28176,208094632,1969,32991350,
28177,208096367,1996,238214491,
28178,208109253,1992,305094225,
28179,208115983,1985,208106887,
28180,208129520,1984,228490228,
28181,208129701,1999,152743708,
28182,208162384,1981,131202767,
28183,208170531,1963,208030896,
28184,208196757,1997,214806436,
28185,208209384,1994,268262150,
28186,208214397,1992,23064891,
28187,208229588,1996,224824441,
28188,208231703,1983,242870221,
28189,208235880,1973,168624836,
28190,208239187,1990,208220602,
28191,208257467,1971,208534415,
28192,208276653,1964,208279145,
28193,208309365,1980,289792540,
28194,208310287,1968,250437505,
28195,208318027,1985,2961068,
28196,208331604,1986,28716995,
28197,208338042,1996,182916042,
28198,208338977,1985,95458466,
28199,208340806,1996,143769785,
28200,208341641,1986,209004086,
28201,208352044,1995,121220020,
28202,208369115,1961,208367333,
28203,208378168,1985,370697856,
28204,208384321,1979,503721296,
28205,208391569,1962,208389804,
28206,208473840,1990,468390445,
28207,208480981,1978,88429260,
28208,208484424,1997,469328685,
28209,208484756,1957,208486625,
28210,208495579,1981,208254497,
28211,208498353,1985,30472348,
28212,208565959,1993,268514367,
28213,208579170,1985,208588026,
28214,208595180,1981,172680243,
28215,208651342,1989,162824375,
28216,208669634,1986,271115887,
28217,208686054,1994,270475794,
28218,208688821,1969,213066870,
28219,208703274,1994,65287009,
28220,208719197,1980,220043102,
28221,208734961,1984,388136216,
28222,208757309,1974,62981664,
28223,208780545,1991,200667752,
28224,208787597,1991,79563709,
28225,208800496,1985,288269761,
28226,208843288,1983,279372572,
28227,208852412,1990,358247583,
28228,208864003,1990,141204731,
28229,208886732,1973,299350548,
28230,208899938,1967,232808115,
28231,208902134,1995,33059066,
28232,208950302,1965,480682145,
28233,208960156,1976,63569440,
28234,208971338,1997,502960004,
28235,209009136,1986,249994106,
28236,209011122,1986,313272721,
28237,209033790,1980,208542111,
28238,209151694,1983,459262087,
28239,209162622,1990,250704462,
28240,209176419,1986,218435010,
28241,209201208,1994,145030742,
28242,209236898,1990,258190630,
28243,209244810,1993,343075034,
28244,209252652,1992,153294607,
28245,209255872,1996,199776372,
28246,209272300,1982,224909044,
28247,209275414,1956,249033557,
28248,209281556,1984,50888764,
28249,209300382,1983,208200307,
28250,209302603,1991,169770125,
28251,209304742,1997,134800359,
28252,209353305,1988,152688372,
28253,209364483,1966,498095525,
28254,209366292,1967,209366114,
28255,209396650,1986,229038737,
28256,209440334,1999,51343586,
28257,209472960,1989,193227884,
28258,209500553,1993,192766541,
28259,209511830,1983,174802866,
28260,209551486,1988,434752706,
28261,209555409,1974,208430233,
28262,209586753,1976,239040287,
28263,209644738,1993,278444775,
28264,209652721,1975,144914758,
28265,209659556,1985,274858214,
28266,209674149,1991,340289875,
28267,209694099,1980,493329045,
28268,209716671,1990,38483681,
28269,209724488,1996,403775427,
28270,209756066,1986,185004556,
28271,209768766,1985,5120274,
28272,209807938,1996,89189596,
28273,209813313,1976,258662666,
28274,209856663,1996,152869763,
28275,209874568,1984,173069660,
28276,209877538,1993,279779798,
28277,209877600,1983,533050754,
28278,210027336,1979,279319095,
28279,210073298,2000,189005021,
28280,210114876,1995,151193781,
28281,210115471,2001,339390228,
28282,210118722,1976,213010380,
28283,210127107,1992,150478452,
28284,210144725,1991,82989401,
28285,210149436,1968,283101743,
28286,210181394,1992,43499219,
28287,210184932,2000,184832336,
28288,210214739,1989,23918320,
28289,210217278,1992,7996036,
28290,210220279,1977,420236732,
28291,210227766,1990,281160780,
28292,210291821,1986,28630736,
28293,210307961,1980,278095014,
28294,210314268,1982,139414110,
28295,210368214,1987,188061355,
28296,210378266,1988,228536711,
28297,210411235,1990,323777227,
28298,210413130,1965,169997690,
28299,210432035,1972,238203710,
28300,210442482,1975,31343941,
28301,210517424,1969,335140488,
28302,210532221,1996,30434866,
28303,210532350,1986,18321892,
28304,210553419,1992,210259516,
28305,210565685,1994,23303124,
28306,210588551,1986,232928003,
28307,210594419,1978,519236302,
28308,210601434,1978,211128293,
28309,210613139,1967,280666271,
28310,210639131,1999,488370254,
28311,210655600,1997,80958574,
28312,210670136,1985,233687400,
28313,210672463,1983,5299737,
28314,210678141,1990,528514700,
28315,210689659,1992,84030550,
28316,210692446,1993,261146100,
28317,210705296,1965,202843729,
28318,210707016,1990,493316087,
28319,210768051,1996,170225728,
28320,210801310,1969,218503810,
28321,210802213,1984,178603097,
28322,210827042,1990,178397133,
28323,210870240,1952,214764253,
28324,210897844,1998,32984281,
28325,210906001,1993,243689054,
28326,210937891,1989,211122016,
28327,211006018,1979,219774512,
28328,211007208,1961,262805534,
28329,211015064,1981,198430804,
28330,211019734,1985,352894811,
28331,211023833,1991,440756212,
28332,211047292,2002,180016141,
28333,211095384,1989,478621022,
28334,211103401,1987,222665474,
28335,211105940,1988,205058262,
28336,211128887,1969,211132573,
28337,211135825,1967,235143409,
28338,211144121,1984,218282736,
28339,211197303,1989,211192618,
28340,211201645,1988,148185584,
28341,211207144,1986,211206344,
28342,211216625,1970,418222579,
28343,211218368,1991,155142798,
28344,211225269,1992,272991269,
28345,211235203,1991,329116227,
28346,211242401,1970,203063731,
28347,211285434,1991,230654137,
28348,211286304,1975,198529679,
28349,211297998,1979,273776182,
28350,211313854,1995,264866276,
28351,211377481,1984,160697372,
28352,211422475,1991,68522611,
28353,211433064,1976,234906824,
28354,211434733,1969,258501197,
28355,211448268,1999,172655560,
28356,211454484,1986,250697674,
28357,211455636,1992,501182080,
28358,211481595,1986,45069898,
28359,211486684,1971,273243869,
28360,211523044,1985,270286261,
28361,211567293,1992,223796900,
28362,211568969,2002,53122948,
28363,211573948,1964,178106814,
28364,211578072,1992,473298187,
28365,211582489,1994,138210699,
28366,211586112,1989,168271452,
28367,211648987,1981,219095340,
28368,211664941,1995,169399121,
28369,211671836,1970,333284219,
28370,211672832,1995,287840064,
28371,211707662,1990,134841084,
28372,211726473,1990,229448184,
28373,211733918,1988,479119716,
28374,211751139,1969,13148987,
28375,211808199,1997,153274814,
28376,211845533,1981,132901153,
28377,211853248,1995,204801465,
28378,211859870,1993,178352115,
28379,211862075,1993,23160177,
28380,211913085,1990,10196212,
28381,211913192,1986,438225668,
28382,211923992,1985,145168651,
28383,211933095,1984,279385751,
28384,211938569,1992,252935322,
28385,212004300,1991,138108524,
28386,212012517,1968,5297048,
28387,212014190,1992,268096142,
28388,212014239,1988,132930188,
28389,212023517,1978,232795272,
28390,212031459,1994,145081476,
28391,212042164,1989,268308104,
28392,212053987,1967,332818635,
28393,212060802,1987,193080339,
28394,212143860,1988,99990931,
28395,212177372,1967,252768022,
28396,212185705,1986,132997330,
28397,212193386,1976,232701049,
28398,212195116,1992,263743628,
28399,212196352,1995,31388623,
28400,212214393,1991,283061176,
28401,212214395,1994,88743754,
28402,212216425,1989,265101821,
28403,212247057,1983,369449061,
28404,212272769,1999,357834859,
28405,212294155,1991,213716532,
28406,212362533,1996,413079677,
28407,212364791,1983,123090707,
28408,212400038,1990,9396742,
28409,212403719,1983,250232348,
28410,212410467,1979,163256327,
28411,212412228,1995,258413448,
28412,212467081,1987,153091622,
28413,212477294,1991,263688331,
28414,212538724,2000,91375644,
28415,212540986,1998,273256867,
28416,212555990,1994,218404468,
28417,212567710,1985,340656655,
28418,212571531,1989,192699464,
28419,212585257,1984,178358859,
28420,212588043,1992,318519863,
28421,212608994,1992,359401073,
28422,212653508,1985,212819444,
28423,212659018,1997,148510734,
28424,212668352,1997,469300787,
28425,212672347,1996,368593873,
28426,212681104,1982,212657814,
28427,212705086,2000,219974160,
28428,212711121,1995,572767770,
28429,212744753,1998,340005637,
28430,212788098,1988,33222033,
28431,212798526,1994,235069364,
28432,212806918,1982,250244019,
28433,212810509,1992,195024022,
28434,212817718,1999,395099052,
28435,212833083,1988,212937145,
28436,212839785,1978,480780152,
28437,212846252,1991,102883236,
28438,212881652,1986,3132765,
28439,212906038,1957,212903497,
28440,212923538,1988,219477634,
28441,212934719,1995,369094005,
28442,212936912,1975,153215623,
28443,212991543,1992,69182244,
28444,212998106,1992,240720651,
28445,212998920,1995,432901884,
28446,213031494,1988,62952613,
28447,213052249,1954,5349897,
28448,213056231,1969,350698604,
28449,213079831,1984,490751357,
28450,213086678,1985,328100702,
28451,213135034,1986,5473586,
28452,213136176,1979,213085675,
28453,213151051,1990,248402804,
28454,213186834,1985,212991154,
28455,213217000,1990,5123093,
28456,213278550,1971,515197466,
28457,213297900,1988,210219157,
28458,213304973,1988,198205069,
28459,213350041,1967,220767638,
28460,213366651,1980,13020225,
28461,213372759,1995,368166034,
28462,213403863,1988,13334802,
28463,213414638,1989,232928434,
28464,213427897,1996,138061751,
28465,213433705,2002,172795085,
28466,213439898,1983,916341,
28467,213492512,1970,243288347,
28468,213498588,1989,29506350,
28469,213504911,1993,488443870,
28470,213512902,1978,79151955,
28471,213560502,1971,238858267,
28472,213575007,1992,195080309,
28473,213582807,1981,242913223,
28474,213597787,1986,225138618,
28475,213617314,1982,182656481,
28476,213622488,1983,3526303,
28477,213626676,1984,1328943,
28478,213647113,1994,269038398,
28479,213681099,1986,148540803,
28480,213713594,1975,463242437,
28481,213715759,1964,212909300,
28482,213730329,1978,193050793,
28483,213755535,1994,192835581,
28484,213769847,1983,102725515,
28485,213800717,1975,243311313,
28486,213825462,2001,473754774,
28487,213826427,1989,112947134,
28488,213831826,1985,78300862,
28489,213877654,1982,213743843,
28490,213884230,1990,53252076,
28491,213938314,1994,212919039,
28492,213993731,1990,425111310,
28493,214000021,1977,219438900,
28494,214047769,1970,234885697,
28495,214064074,1975,370312010,
28496,214083849,1987,311144705,
28497,214117513,1973,299813497,
28498,214145368,1996,25355473,
28499,214150288,1986,179461329,
28500,214157775,1990,48387922,
28501,214226132,1965,285099734,
28502,214260868,1990,463099268,
28503,214261948,1993,493809084,
28504,214264041,1963,198222213,
28505,214277228,1957,273095723,
28506,214283534,1989,135183574,
28507,214314066,1994,133052872,
28508,214317153,1993,135043788,
28509,214379075,1976,320026207,
28510,214390255,1981,162822583,
28511,214435317,1996,322918537,
28512,214435583,1978,279370790,
28513,214439155,1998,188132778,
28514,214469828,1988,194844064,
28515,214495358,1986,3988438,
28516,214501599,1985,3545496,
28517,214509732,1996,322990425,
28518,214566605,1987,512799152,
28519,214568083,1997,510312455,
28520,214573705,2001,160414299,
28521,214581281,1989,313808151,
28522,214602323,1993,234867498,
28523,214603293,1992,288302740,
28524,214618120,1988,218096481,
28525,214674751,2003,170743401,
28526,214682164,1988,249780896,
28527,214749515,1979,230041712,
28528,214831668,1998,41403048,
28529,214861881,1974,198174637,
28530,214913202,1991,183080382,
28531,214963364,1985,1354795,
28532,215013104,1995,323285154,
28533,215035160,2000,133733018,
28534,215043242,1988,179368530,
28535,215080140,1988,354895317,
28536,215094757,1990,154893365,
28537,215096455,1982,519117225,
28538,215102771,1995,41446631,
28539,215155322,1989,343794388,
28540,215155821,1990,215139071,
28541,215181275,1984,348175245,
28542,215208692,1985,138515660,
28543,215214382,1995,542736073,
28544,215244467,1982,252841790,
28545,215265767,1994,510251702,
28546,215268123,1999,324930665,
28547,215284322,1996,32997147,
28548,215288552,1972,189349844,
28549,215301177,1997,219987233,
28550,215338161,1993,443245288,
28551,215360212,1991,418437103,
28552,215360474,1987,464914213,
28553,215365603,1993,214847242,
28554,215366825,1998,223263374,
28555,215385854,1982,278533700,
28556,215386422,2004,460723336,
28557,215423569,1984,119052096,
28558,215439128,1997,280689439,
28559,215441762,1986,13369237,
28560,215459587,1992,198292816,
28561,215471800,2000,452926334,
28562,215495601,1991,233294354,
28563,215526002,1987,28549618,
28564,215540124,1981,230246160,
28565,215546043,1991,10218494,
28566,215553401,1989,251189380,
28567,215599286,1975,243008229,
28568,215618904,1984,212670868,
28569,215644131,1992,543056848,
28570,215653117,1979,342668307,
28571,215653340,1983,263029761,
28572,215658153,1989,208283227,
28573,215662060,1975,153710116,
28574,215703949,1996,265177252,
28575,215705436,1990,183210419,
28576,215774788,1970,224881105,
28577,215807047,1979,9243050,
28578,215829678,1998,212843597,
28579,215834951,1991,88386077,
28580,215840978,1973,185106899,
28581,215841201,1988,458268544,
28582,215868424,1990,250014232,
28583,215870220,1987,243037289,
28584,215885933,1992,318061664,
28585,215898175,1994,271214208,
28586,215922860,2000,159305155,
28587,215929927,1986,28616539,
28588,215952598,1993,328453802,
28589,215998999,1990,570703674,
28590,216017105,1982,58520561,
28591,216065995,1988,8726965,
28592,216089974,1991,249084662,
28593,216090312,2000,179358156,
28594,216103047,1979,45141355,
28595,216110888,1990,423812535,
28596,216146978,1993,309984838,
28597,216200812,1996,389071757,
28598,216220920,1996,182932339,
28599,216229153,1993,452776142,
28600,216237869,1969,278590610,
28601,216255733,1995,268494718,
28602,216282660,1983,213066022,
28603,216293814,1997,209314793,
28604,216317957,1980,402886436,
28605,216319494,1989,43544077,
28606,216328128,1982,440725726,
28607,216328282,2002,572903427,
28608,216331698,1999,350269326,
28609,216358867,1996,21338784,
28610,216392202,1996,290765714,
28611,216422649,1979,210233084,
28612,216447981,1979,213653799,
28613,216461779,1998,88274404,
28614,216469560,1990,9493320,
28615,216488863,1986,212877109,
28616,216504423,1997,250234435,
28617,216512183,1989,99589699,
28618,216528815,1970,238180632,
28619,216537890,1992,112642321,
28620,216551865,1976,362997411,
28621,216594554,1989,29265066,
28622,216601525,1999,321128576,
28623,216601858,1984,82996023,
28624,216611774,1973,202585804,
28625,216628560,1996,570284525,
28626,216633585,1995,348335855,
28627,216635899,1975,284913108,
28628,216688811,1998,55144882,
28629,216694410,1996,239050543,
28630,216703193,1966,13135325,
28631,216735156,1982,218272586,
28632,216762686,1993,348347081,
28633,216840171,1983,188445411,
28634,216842756,1982,145203370,
28635,216846176,1985,179795355,
28636,216852045,1997,339102135,
28637,216875478,1995,8387684,
28638,216878001,1970,193221001,
28639,216885077,1992,23289859,
28640,216887218,1970,90463962,
28641,216936081,1986,173772711,
28642,216958106,1994,238324423,
28643,216965153,1990,218071451,
28644,216967106,1999,149081002,
28645,216974911,1991,298255131,
28646,217002813,1999,192856188,
28647,217008648,1991,201200462,
28648,217024999,1983,398144875,
28649,217032396,2001,232848589,
28650,217038318,1983,462934179,
28651,217051535,1990,278419250,
28652,217065168,1992,13539445,
28653,217076032,1971,302922759,
28654,217085221,1981,332903438,
28655,217091724,1950,114914842,
28656,217098716,2001,29589397,
28657,217104203,1997,325176370,
28658,217115707,1995,168275750,
28659,217119823,1996,228438843,
28660,217146162,1985,8423576,
28661,217157057,1976,202913379,
28662,217174452,1988,212920188,
28663,217189098,1986,163209186,
28664,217209568,1992,154914567,
28665,217223892,1989,13200165,
28666,217268831,1981,132898630,
28667,217272528,1994,338418483,
28668,217299281,1978,171144272,
28669,217330708,1978,70156121,
28670,217333709,1983,143674637,
28671,217368094,1999,482726813,
28672,217377028,1987,133289269,
28673,217387882,1987,219084037,
28674,217423383,1995,155139426,
28675,217427301,2002,168376502,
28676,217435456,2000,208975296,
28677,217464524,2000,195040418,
28678,217464712,1988,291105094,
28679,217474582,1993,58198276,
28680,217502592,1982,193028396,
28681,217511122,1988,473125688,
28682,217518476,1982,8704503,
28683,217520903,1960,5426821,
28684,217523500,2002,338394408,
28685,217541036,1982,548198455,
28686,217569692,1991,350254351,
28687,217627379,1991,239811744,
28688,217638832,1987,262766828,
28689,217641366,1973,343272479,
28690,217669022,1983,15385453,
28691,217697994,1999,68484460,
28692,217720807,1968,315182225,
28693,217725982,1989,218056799,
28694,217739663,1988,365210762,
28695,217778420,1996,382970369,
28696,217780304,1982,238565887,
28697,217813011,1990,383756075,
28698,217820929,1982,59181429,
28699,217821861,1987,217825393,
28700,217823200,1992,452740505,
28701,217840143,1988,238471166,
28702,217868655,1984,191219885,
28703,217887615,1974,3120423,
28704,217896744,1998,133233289,
28705,217920705,1970,148105879,
28706,217988179,1991,188547093,
28707,218023516,1988,411147758,
28708,218035219,1995,38732121,
28709,218095027,1991,332938036,
28710,218095793,1992,230705372,
28711,218115540,1986,195103238,
28712,218117464,1982,507840813,
28713,218148229,1997,272899333,
28714,218187641,1996,8630536,
28715,218205501,1997,249041158,
28716,218235662,1992,273004606,
28717,218242873,1994,183093574,
28718,218250023,1991,218056287,
28719,218280513,1991,20896695,
28720,218296804,1998,308326472,
28721,218316932,1984,363017173,
28722,218339666,1996,438654874,
28723,218400854,1991,138392374,
28724,218403945,1990,390665664,
28725,218427201,1984,208400535,
28726,218439301,1987,184839702,
28727,218451432,1993,208111838,
28728,218509501,1981,218512762,
28729,218531696,1974,223301275,
28730,218542833,1982,284900102,
28731,218547042,1986,218252573,
28732,218547142,1983,264894360,
28733,218553829,2001,62972640,
28734,218624236,1991,448418721,
28735,218628815,1988,143281873,
28736,218637828,1988,3058296,
28737,218665712,1996,320723643,
28738,218728106,1971,199996011,
28739,218804637,1978,153794417,
28740,218811268,1991,128177020,
28741,218828561,1992,278298737,
28742,218907537,1983,60157805,
28743,218913572,1988,219044321,
28744,218967117,1987,438516662,
28745,219011875,1995,133072630,
28746,219047510,1995,432913498,
28747,219056289,1977,179392207,
28748,219057246,1997,361240152,
28749,219057256,1964,233313133,
28750,219093388,1982,110260101,
28751,219161834,1991,294922699,
28752,219163417,1992,280271638,
28753,219167437,1998,168441362,
28754,219173294,1981,73295598,
28755,219191184,1996,409129320,
28756,219196767,1992,430753681,
28757,219213694,1998,213780671,
28758,219240343,1990,208193247,
28759,219250224,1987,283320704,
28760,219274843,1989,178329086,
28761,219276156,1987,243002455,
28762,219282301,1969,363071243,
28763,219304893,1996,248071789,
28764,219330400,1989,229435830,
28765,219376961,1988,22888276,
28766,219380671,1990,118838585,
28767,219399531,1985,218574596,
28768,219469997,1989,188257341,
28769,219474667,1987,219311663,
28770,219514996,1995,13932655,
28771,219530897,1997,152944815,
28772,219532042,1995,219010220,
28773,219561510,1972,223256234,
28774,219567391,1981,179468657,
28775,219575727,1996,523734418,
28776,219612465,1994,208066262,
28777,219613187,1995,235157361,
28778,219632768,1983,338270283,
28779,219641949,1989,3258719,
28780,219670966,1990,141159875,
28781,219710439,1983,63976980,
28782,219713200,1979,572727594,
28783,219735106,1992,295158818,
28784,219744805,1975,143751294,
28785,219754852,1994,402972685,
28786,219788527,1963,290758287,
28787,219827120,1999,352968058,
28788,219854494,1997,63989471,
28789,219860848,1998,335060665,
28790,219863441,1997,253791642,
28791,219866059,2000,523003797,
28792,219869391,2000,514811673,
28793,219870771,1981,309421141,
28794,219875988,1989,270036705,
28795,219889865,2000,381170229,
28796,219924204,1986,222925676,
28797,219926712,1971,9252953,
28798,219955384,1996,463269150,
28799,219987039,1990,220010847,
28800,220004222,1993,98701138,
28801,220004367,1968,220006240,
28802,220036035,1997,93282171,
28803,220046019,1994,25127217,
28804,220060222,1992,369104612,
28805,220060411,1964,243626214,
28806,220086903,1991,134873003,
28807,220097927,1983,218159068,
28808,220100875,1994,122873156,
28809,220101832,1985,188100115,
28810,220115281,1997,268413868,
28811,220116033,1997,188275417,
28812,220122967,1982,279429390,
28813,220124040,2000,38424481,
28814,220125875,1990,228526874,
28815,220134536,1998,133083375,
28816,220178920,1981,489418312,
28817,220189896,1987,132838021,
28818,220189924,1997,232802510,
28819,220224295,1988,238316803,
28820,220231304,1977,410724480,
28821,220231809,1966,220018207,
28822,220262874,1974,190226520,
28823,220270347,1969,5459181,
28824,220308102,1977,208283680,
28825,220314195,1970,219034700,
28826,220341050,1976,413726300,
28827,220369099,1985,229491882,
28828,220383578,1984,468242375,
28829,220395920,1986,173186467,
28830,220399323,1993,98130512,
28831,220416377,1996,138351749,
28832,220430911,1983,263234381,
28833,220458903,1966,230644855,
28834,220471267,1987,534859666,
28835,220560275,1969,255040085,
28836,220571377,1963,218356423,
28837,220597598,1991,334881503,
28838,220614052,1973,220227165,
28839,220623617,1956,228134089,
28840,220641727,1971,220768410,
28841,220660486,1962,535186273,
28842,220683489,1987,220684005,
28843,220713343,1978,221206378,
28844,220736332,1999,380013440,
28845,220737816,1992,555183410,
28846,220745436,2000,108346886,
28847,220745665,1996,68334769,
28848,220758814,1992,162859723,
28849,220810435,1995,241209328,
28850,220826475,1990,300251359,
28851,220831120,1979,78599241,
28852,220866172,1987,382861590,
28853,220905474,2002,179309826,
28854,220925229,1982,548095892,
28855,220928544,1978,248233816,
28856,220953734,1981,222975661,
28857,220953763,1993,400063374,
28858,221027812,1980,178179741,
28859,221036823,1991,18645398,
28860,221051851,1985,168204725,
28861,221076744,1991,300703753,
28862,221078614,1993,214784318,
28863,221115838,1989,239986862,
28864,221119076,1990,318151549,
28865,221125540,1987,191154837,
28866,221128000,1988,33127358,
28867,221138038,1979,220004307,
28868,221142628,1992,310711084,
28869,221165642,1962,291161289,
28870,221182094,1990,221182436,
28871,221228928,1974,279320761,
28872,221241789,1983,214902706,
28873,221264308,1999,534910835,
28874,221293896,1972,343014483,
28875,221297647,1991,228141212,
28876,221318033,1997,152935132,
28877,221324794,1999,508464130,
28878,221338105,1989,328653276,
28879,221353410,1991,228308059,
28880,221366422,1987,50161124,
28881,221390303,1993,38669496,
28882,221394083,1994,228826486,
28883,221416619,1990,235039139,
28884,221419854,1979,178184740,
28885,221479755,1992,223040765,
28886,221481034,1986,339103384,
28887,221522764,1998,438445332,
28888,221546819,1994,278484383,
28889,221576007,1972,232845543,
28890,221596850,1981,168368588,
28891,221629230,1981,379133185,
28892,221691616,1990,221106890,
28893,221706829,1988,29597150,
28894,221724146,1992,249008187,
28895,221765248,1976,304810480,
28896,221783457,1987,132957357,
28897,221783695,1992,233714421,
28898,221789476,1990,172735762,
28899,221796733,1997,322913646,
28900,221812917,1989,228639174,
28901,221814898,1960,163732602,
28902,221815717,1981,31428441,
28903,221816186,1985,3178970,
28904,221827916,1998,163721086,
28905,221841670,1992,222978507,
28906,221846347,1995,31374352,
28907,221850760,1986,223255204,
28908,221858567,1989,293704777,
28909,221866088,1999,498347371,
28910,221972167,1990,265078373,
28911,221982548,1987,211151504,
28912,222010221,1980,310253018,
28913,222036287,1996,8534777,
28914,222059739,1987,268102344,
28915,222083838,1981,278512467,
28916,222109797,1974,569060869,
28917,222110528,1999,401197807,
28918,222110665,1997,218488792,
28919,222151224,1993,573066362,
28920,222154500,1977,502830580,
28921,222154531,1979,228529544,
28922,222159148,1989,308984502,
28923,222203309,1984,388157004,
28924,222213687,1992,372696566,
28925,222224997,1992,252849828,
28926,222226661,1954,229358125,
28927,222229738,1993,248319535,
28928,222337795,1997,20169828,
28929,222338088,1998,21366648,
28930,222347214,1988,472924607,
28931,222350084,1997,262768077,
28932,222377589,1996,122781117,
28933,222382779,1999,568386363,
28934,222411687,1996,189993421,
28935,222436918,1981,10951833,
28936,222451899,1973,73524994,
28937,222454265,1986,223749428,
28938,222463481,1973,324841889,
28939,222466006,1977,188268257,
28940,222478063,1995,208069478,
28941,222594347,1985,162993372,
28942,222622357,1992,148141745,
28943,222625904,1998,319998023,
28944,222628159,1995,291126632,
28945,222631471,1997,190033516,
28946,222640312,1984,208456767,
28947,222644600,1990,295071358,
28948,222675686,1982,170254476,
28949,222682791,1977,200759140,
28950,222688877,1993,373028087,
28951,222704398,2000,152747440,
28952,222713412,1982,222750289,
28953,222719114,1968,20240607,
28954,222731077,1981,249043107,
28955,222752419,1994,35367700,
28956,222770333,1995,55166194,
28957,222770670,1981,222775234,
28958,222772189,1965,244904533,
28959,222790081,1991,80189208,
28960,222891656,1985,242762464,
28961,222900785,1991,235154204,
28962,222954276,1991,18755075,
28963,222968592,1993,43207542,
28964,222971918,1988,455177851,
28965,222973232,1987,222971371,
28966,222980380,1969,512828518,
28967,222985391,1987,170279064,
28968,223012573,1974,200212900,
28969,223021518,1969,223021726,
28970,223044379,1985,140025271,
28971,223053664,1973,191213612,
28972,223059613,1985,410030474,
28973,223064103,1995,239096285,
28974,223078431,1962,223082591,
28975,223082696,1985,100696729,
28976,223093018,1964,223097459,
28977,223096552,1987,202655501,
28978,223106121,1988,208221104,
28979,223138392,1993,133690755,
28980,223139555,1991,228365461,
28981,223141823,1991,35349832,
28982,223169445,1994,48656843,
28983,223175609,1979,238157460,
28984,223178244,1989,192980289,
28985,223186755,1989,359072074,
28986,223189677,1983,179049745,
28987,223191250,1995,270273574,
28988,223215945,1996,173056599,
28989,223253629,2000,343052320,
28990,223260697,2000,403819316,
28991,223271232,2002,102968525,
28992,223281877,1985,288253290,
28993,223282102,1970,503239207,
28994,223288430,1997,315054845,
28995,223306177,1996,148192004,
28996,223309018,1980,10872364,
28997,223342634,2001,293794472,
28998,223350103,1997,152735378,
28999,223393535,1980,78286455,
29000,223404393,1985,210650021,
29001,223426991,1964,223094692,
29002,223432154,1983,210237647,
29003,223434900,1994,220710206,
29004,223483213,1994,283696368,
29005,223522294,2000,378113087,
29006,223525565,1992,218189450,
29007,223530605,1996,228587857,
29008,223537225,1992,134874427,
29009,223544763,1998,344822827,
29010,223562493,1988,218058460,
29011,223586959,1993,253720380,
29012,223588503,1986,358558506,
29013,223590516,1989,295181547,
29014,223635614,1974,234912403,
29015,223638834,1988,333807085,
29016,223648918,1992,138463444,
29017,223686233,1998,239815272,
29018,223694879,1949,222816639,
29019,223713727,1990,278099555,
29020,223715969,1992,465128764,
29021,223719912,1994,140773349,
29022,223722439,1958,93932947,
29023,223747366,1984,133676104,
29024,223750930,1990,223753144,
29025,223776842,1971,288555210,
29026,223784225,1991,232925414,
29027,223787078,1972,312980707,
29028,223788115,1982,33547473,
29029,223797402,1983,223798345,
29030,223799655,1991,232868361,
29031,223819168,1991,118122306,
29032,223838611,1992,278452016,
29033,223848161,1981,258429333,
29034,223861962,1995,23029121,
29035,223917536,1992,178580467,
29036,223958633,1980,378258630,
29037,223972816,1990,184801533,
29038,224013062,1968,579033817,
29039,224028590,1996,263683804,
29040,224036480,1991,393016769,
29041,224061072,1980,224900465,
29042,224070171,1986,262940686,
29043,224086992,1971,249777501,
29044,224095212,1985,301118454,
29045,224099463,1991,58518147,
29046,224129144,1998,283699844,
29047,224172145,1988,198171768,
29048,224186775,1986,324928886,
29049,224188871,1993,229992289,
29050,224199538,1989,168545785,
29051,224211903,1987,221163009,
29052,224230059,1964,138294680,
29053,224251549,1991,10438710,
29054,224309656,1981,58728401,
29055,224329328,1987,218847359,
29056,224337033,1993,18731836,
29057,224390628,1998,353747051,
29058,224396751,1982,432635857,
29059,224410193,1990,53181755,
29060,224431490,1976,558515228,
29061,224446935,1999,188983263,
29062,224447595,1973,528114018,
29063,224456550,1990,360048770,
29064,224469545,1987,23175713,
29065,224477287,1988,23298070,
29066,224483703,1976,440293848,
29067,224500572,1985,138285472,
29068,224513071,1997,298464634,
29069,224518344,1986,352930306,
29070,224521453,1991,4898333,
29071,224562620,1985,275052023,
29072,224571928,1999,242902559,
29073,224589742,1999,214851213,
29074,224623973,1990,25147372,
